datetime,epoch,pod,latency,requests,action,new_latency,new_requests,reward,q_value,random
2021-11-03 03:57:55.625823,660,2,372,10,2,485,18,10,5.7374930392606664,False
2021-11-03 03:58:42.831644,661,2,485,18,2,208,6,10,6.474380677605874,False
2021-11-03 03:59:30.647030,662,2,208,6,2,412,12,10,3.829863485352548,False
2021-11-03 04:00:17.755489,663,2,412,12,2,313,12,10,9.855785508204406,False
2021-11-03 04:01:04.868510,664,2,313,12,2,519,24,-20,-2.187112858755322,False
2021-11-03 04:01:51.920799,665,2,519,24,2,451,10,20,15.223210559596122,False
2021-11-03 04:02:38.877132,666,2,451,10,2,207,4,10,4.863909441960476,False
2021-11-03 04:03:25.839341,667,2,207,4,2,472,14,10,8.130909103166394,False
2021-11-03 04:04:12.887114,668,2,472,14,2,455,20,10,10.561375056999905,False
2021-11-03 04:04:59.888445,669,2,455,20,2,313,8,10,13.291567947830934,False
2021-11-03 04:05:46.892385,670,2,313,8,1,681,22,-20,-8.13538343739341,True
2021-11-03 04:06:34.001359,671,1,681,22,3,289,10,20,12.339291676252426,True
2021-11-03 04:07:21.102164,672,3,289,10,1,720,24,-20,-0.4401057903624155,False
2021-11-03 04:08:08.060834,673,1,720,24,2,383,14,20,22.40296547851544,False
2021-11-03 04:08:55.211528,674,2,383,14,2,360,8,10,12.31341480429155,False
2021-11-03 04:09:43.960019,675,2,360,8,2,343,12,10,12.143808252656086,False
2021-11-03 04:10:30.770734,676,2,343,12,2,362,8,10,14.192659465309797,False
2021-11-03 04:11:17.868683,677,2,362,8,2,307,8,10,14.107856189492065,False
2021-11-03 04:12:04.870494,678,2,307,8,2,404,14,10,15.602092961073481,False
2021-11-03 04:12:51.971421,679,2,404,14,2,434,18,10,15.644494598982348,False
2021-11-03 04:13:39.078543,680,2,434,18,2,530,14,-20,3.04194309762069,False
2021-11-03 04:14:26.116426,681,2,530,14,2,372,10,20,21.199877370664204,False
2021-11-03 04:15:13.286331,682,2,372,10,2,532,24,-20,-4.673225811290624,False
2021-11-03 04:16:00.388648,683,2,532,24,2,414,12,20,16.443298826975408,False
2021-11-03 04:16:47.386610,684,2,414,12,2,471,14,10,1.4950806415320317,False
2021-11-03 04:17:34.501060,685,2,471,14,1,721,24,-20,-10.888249047319384,True
2021-11-03 04:18:22.426719,686,1,721,24,2,307,8,20,25.10200597952609,False
2021-11-03 04:19:09.525301,687,2,307,8,2,373,10,10,13.174816640919747,False
2021-11-03 04:19:57.660416,688,2,373,10,2,275,6,10,9.041244480995951,False
2021-11-03 04:20:44.763557,689,2,275,6,2,370,10,10,13.847719440708861,False
2021-11-03 04:21:31.879010,690,2,370,10,2,497,22,10,12.84351422745571,False
2021-11-03 04:22:18.875499,691,2,497,22,2,313,8,10,15.107713834092682,False
2021-11-03 04:23:05.930076,692,2,313,8,2,521,16,-20,2.2238290630204816,True
2021-11-03 04:23:53.082270,693,2,521,16,2,471,14,20,23.81081724219603,False
2021-11-03 04:24:40.186149,694,2,471,14,2,413,12,10,14.632635670591783,False
2021-11-03 04:25:27.293021,695,2,413,12,1,610,20,-20,-9.16862302877817,True
2021-11-03 04:26:14.391648,696,1,610,20,2,268,8,20,23.106960255518167,False
2021-11-03 04:27:02.115965,697,2,268,8,2,494,20,10,9.88884299003341,False
2021-11-03 04:27:49.218011,698,2,494,20,2,452,10,10,16.212015834694284,False
2021-11-03 04:28:36.323202,699,2,452,10,2,359,8,10,14.788528582804243,False
2021-11-03 04:29:23.426680,700,2,359,8,2,497,20,10,13.997425453690276,False
2021-11-03 04:30:11.501054,701,2,497,20,2,531,14,-20,4.05871222789615,False
2021-11-03 04:30:58.413411,702,2,531,14,2,310,8,20,25.404764984520583,False
2021-11-03 04:31:45.549588,703,2,310,8,2,469,14,10,15.6958448725462,False
2021-11-03 04:32:32.507862,704,2,469,14,2,541,18,-20,3.7454555375322673,False
2021-11-03 04:33:19.466583,705,2,541,18,1,661,22,-20,-6.456649504575044,True
2021-11-03 04:34:06.875251,706,1,661,22,2,464,10,20,22.48984401214215,False
2021-11-03 04:34:53.771520,707,2,464,10,2,411,16,10,7.8090916531492,False
2021-11-03 04:35:40.871391,708,2,411,16,2,371,10,10,10.8568187398619,False
2021-11-03 04:36:28.995274,709,2,371,10,2,415,14,10,13.142614054896425,False
2021-11-03 04:37:15.987546,710,2,415,14,2,309,8,10,15.495268245584764,False
2021-11-03 04:38:02.797345,711,2,309,8,2,515,8,-20,0.2766743376400962,False
2021-11-03 04:38:49.897391,712,2,515,8,2,372,10,20,18.731320864130183,False
2021-11-03 04:39:37.108349,713,2,372,10,2,504,16,-20,4.098825368922528,False
2021-11-03 04:40:25.212740,714,2,504,16,2,462,14,20,23.72708883449092,False
2021-11-03 04:41:12.326179,715,2,462,14,2,480,18,10,8.074119026691896,False
2021-11-03 04:41:59.438025,716,2,480,18,2,446,12,10,11.055589270018922,False
2021-11-03 04:42:46.541999,717,2,446,12,2,417,14,10,13.291691952514192,False
2021-11-03 04:43:33.542944,718,2,417,14,2,411,12,10,14.968768964385644,False
2021-11-03 04:44:20.540951,719,2,411,12,2,348,12,10,16.226576723289234,False
2021-11-03 04:45:07.494867,720,2,348,12,3,446,12,0,-2.8658549149879136,True
2021-11-03 04:45:54.649856,721,3,446,12,1,674,22,-20,-4.597591892145671,False
2021-11-03 04:46:45.947231,722,1,674,22,2,344,12,20,25.301566186893382,False
2021-11-03 04:47:33.055725,723,2,344,12,2,416,12,10,17.169932542466924,False
2021-11-03 04:48:20.050104,724,2,416,12,2,378,10,10,17.877449406850193,False
2021-11-03 04:49:07.568634,725,2,378,10,2,493,16,10,18.408087055137642,False
2021-11-03 04:49:54.671990,726,2,493,16,2,310,8,10,14.273212111978845,True
2021-11-03 04:50:42.803966,727,2,310,8,2,418,12,10,8.706640196814758,False
2021-11-03 04:51:30.009326,728,2,418,12,2,445,12,10,15.704909083984134,False
2021-11-03 04:52:17.112394,729,2,445,12,3,262,8,-20,-9.362583648140234,True
2021-11-03 04:53:04.214786,730,3,262,8,3,210,2,10,11.211031428061165,False
2021-11-03 04:53:51.347902,731,3,210,2,3,290,10,10,9.974560642166182,False
2021-11-03 04:54:38.214065,732,3,290,10,3,208,4,10,6.231730016812746,False
2021-11-03 04:55:25.325434,733,3,208,4,3,363,8,10,12.480920481624636,False
2021-11-03 04:56:12.528361,734,3,363,8,3,210,4,10,14.360690361218477,False
2021-11-03 04:56:59.611259,735,3,210,4,3,411,6,10,15.770517770913857,False
2021-11-03 04:57:46.536631,736,3,411,6,3,311,12,10,14.443191389660115,False
2021-11-03 04:58:33.739396,737,3,311,12,3,310,4,10,11.726662855821402,False
2021-11-03 04:59:22.074671,738,3,310,4,3,313,4,10,15.832393542245086,False
2021-11-03 05:00:09.226568,739,3,313,4,3,206,2,10,16.874295156683814,False
2021-11-03 05:00:57.405014,740,3,206,2,3,345,12,10,16.368813292297258,False
2021-11-03 05:01:44.511280,741,3,345,12,3,310,12,10,13.794997141866052,False
2021-11-03 05:02:31.614863,742,3,310,12,3,277,6,10,15.989701894007341,False
2021-11-03 05:03:18.822368,743,3,277,6,3,447,12,10,17.181832119650466,False
2021-11-03 05:04:05.968503,744,3,447,12,3,207,2,10,17.290308976916286,False
2021-11-03 05:04:52.928810,745,3,207,2,3,318,10,10,17.913493304054306,False
2021-11-03 05:05:40.032146,746,3,318,10,3,380,12,10,17.967731732687213,True
2021-11-03 05:06:27.135058,747,3,380,12,3,310,8,10,18.46223919235718,False
2021-11-03 05:07:14.233741,748,3,310,8,3,362,8,10,18.43511997804073,False
2021-11-03 05:08:01.131960,749,3,362,8,3,260,8,10,18.82633998353055,False
2021-11-03 05:08:48.032178,750,3,260,8,3,277,6,10,19.11975498764791,False
2021-11-03 05:09:35.037599,751,3,277,6,3,278,6,10,19.33981624073593,False
2021-11-03 05:10:22.139180,752,3,278,6,3,312,8,10,19.504862180551946,False
2021-11-03 05:11:10.062528,753,3,312,8,3,310,8,10,19.628646635413958,False
2021-11-03 05:11:57.110095,754,3,310,8,3,348,12,10,19.429883115796272,False
2021-11-03 05:12:45.591357,755,3,348,12,3,336,10,10,18.846679394267888,False
2021-11-03 05:13:32.596796,756,3,336,10,2,494,20,20,6.014678056974038,True
2021-11-03 05:14:19.687344,757,2,494,20,2,557,22,-20,-3.859819179308073,False
2021-11-03 05:15:07.008420,758,2,557,22,2,411,12,20,22.147876684483737,False
2021-11-03 05:15:54.194774,759,2,411,12,2,432,18,10,16.7786818129881,False
2021-11-03 05:16:41.122061,760,2,432,18,2,344,12,10,17.584011359741076,False
2021-11-03 05:17:28.320685,761,2,344,12,2,615,18,-20,4.723777888493268,False
2021-11-03 05:18:16.754367,762,2,615,18,2,436,18,20,23.04448888936878,False
2021-11-03 05:19:03.851595,763,2,436,18,2,290,10,10,8.542833416369952,False
2021-11-03 05:19:50.905816,764,2,290,10,2,412,12,10,11.407125062277464,False
2021-11-03 05:20:37.953582,765,2,412,12,2,474,14,10,13.555343796708097,False
2021-11-03 05:21:25.897865,766,2,474,14,2,571,18,-20,2.5387941206962434,False
2021-11-03 05:22:12.891965,767,2,571,18,2,446,8,20,23.69890449388808,False
2021-11-03 05:22:59.883925,768,2,446,8,2,444,18,10,9.98801862858144,False
2021-11-03 05:23:46.884192,769,2,444,18,2,469,14,10,6.904095590522183,False
2021-11-03 05:24:33.985739,770,2,469,14,2,447,12,10,10.178071692891637,False
2021-11-03 05:25:21.089796,771,2,447,12,2,277,6,10,12.586040503591178,False
2021-11-03 05:26:08.195748,772,2,277,6,3,279,6,0,0.329218515287919,True
2021-11-03 05:26:55.094943,773,3,279,6,2,549,12,-20,-6.469218591485995,True
2021-11-03 05:27:42.078611,774,2,549,12,2,468,16,20,24.995962372841834,False
2021-11-03 05:28:29.199814,775,2,468,16,2,415,16,10,14.439530377693384,False
2021-11-03 05:29:16.301926,776,2,415,16,2,495,16,10,15.829647783270039,False
2021-11-03 05:30:03.358558,777,2,495,16,2,469,14,10,16.87223583745253,False
2021-11-03 05:30:50.510773,778,2,469,14,2,375,10,10,17.654176878089395,False
2021-11-03 05:31:40.681495,779,2,375,10,2,507,18,-20,5.076079032255156,False
2021-11-03 05:32:27.683909,780,2,507,18,2,413,14,20,23.767000944484707,False
2021-11-03 05:33:14.789510,781,2,413,14,2,355,14,10,8.807059274191367,False
2021-11-03 05:34:01.894433,782,2,355,14,1,572,26,-20,-8.25891996766574,True
2021-11-03 05:34:48.780153,783,1,572,26,2,526,22,10,23.187752264567624,False
2021-11-03 05:35:35.898604,784,2,526,22,2,412,12,20,23.27570316078971,False
2021-11-03 05:36:22.900556,785,2,412,12,2,275,6,10,11.900534294241044,False
2021-11-03 05:37:10.103948,786,2,275,6,2,475,14,10,12.969142887850982,False
2021-11-03 05:37:57.100933,787,2,475,14,2,488,16,10,13.925400720680784,False
2021-11-03 05:38:44.209784,788,2,488,16,2,372,10,10,15.444050540510588,False
2021-11-03 05:39:31.307636,789,2,372,10,2,412,18,10,16.58303790538294,False
2021-11-03 05:40:18.419089,790,2,412,18,2,276,6,10,16.533804674654213,False
2021-11-03 05:41:05.443789,791,2,276,6,2,278,6,10,14.726857165888235,False
2021-11-03 05:41:53.542502,792,2,278,6,2,412,6,10,16.045142874416175,False
2021-11-03 05:42:40.649026,793,2,412,6,2,515,8,-20,2.7054016532406333,False
2021-11-03 05:43:27.752732,794,2,515,8,2,384,14,20,23.499111600728646,False
2021-11-03 05:44:14.864319,795,2,384,14,2,310,8,10,13.943252750637265,False
2021-11-03 05:45:02.049928,796,2,310,8,2,351,12,10,9.838514014279632,False
2021-11-03 05:45:49.166995,797,2,351,12,2,484,22,10,11.971626375318632,False
2021-11-03 05:46:36.077094,798,2,484,22,3,510,16,-20,-10.0,False
2021-11-03 05:47:23.066736,799,3,510,16,1,675,22,-20,-4.203061933858094,False
2021-11-03 05:48:10.078713,800,1,675,22,2,368,10,20,24.58678272611347,False
2021-11-03 05:48:57.168237,801,2,368,10,2,437,18,10,13.978719781488973,False
2021-11-03 05:49:43.980572,802,2,437,18,2,319,12,10,15.48403983611673,False
2021-11-03 05:50:31.066884,803,2,319,12,2,413,12,10,16.61302987708755,False
2021-11-03 05:51:18.174842,804,2,413,12,2,512,16,-20,4.248265174664951,False
2021-11-03 05:52:06.095430,805,2,512,16,2,516,16,-20,7.82525070836353,False
2021-11-03 05:52:53.196467,806,2,516,16,2,470,14,20,14.974691647848003,False
2021-11-03 05:53:40.202060,807,2,470,14,2,438,18,10,8.186198880998713,False
2021-11-03 05:54:27.308174,808,2,438,18,2,571,18,-20,-2.1632276475386423,False
2021-11-03 05:55:14.407333,809,2,571,18,2,431,18,20,16.94653891203934,False
2021-11-03 05:56:01.387774,810,2,431,18,2,278,6,10,6.378014679800587,False
2021-11-03 05:56:48.347658,811,2,278,6,2,212,2,10,12.378885510709724,False
2021-11-03 05:57:35.470784,812,2,212,2,2,441,12,10,12.783946425305007,False
2021-11-03 05:58:22.822664,813,2,441,12,2,416,12,10,9.78351100985044,False
2021-11-03 05:59:09.725044,814,2,416,12,2,465,14,10,12.337633257387829,False
2021-11-03 05:59:56.932348,815,2,465,14,3,276,6,-20,-9.823821045121049,True
2021-11-03 06:00:43.991437,816,3,276,6,3,531,14,-20,-0.2850584421018638,False
2021-11-03 06:01:31.058552,817,3,531,14,2,373,10,20,13.084408314346957,False
2021-11-03 06:02:19.060024,818,2,373,10,2,387,18,10,14.253224943040872,False
2021-11-03 06:03:06.275907,819,2,387,18,2,521,22,-20,2.9455382617178634,False
2021-11-03 06:03:53.576761,820,2,521,22,2,513,16,-10,10.874486308404691,False
2021-11-03 06:04:40.680260,821,2,513,16,2,408,12,20,19.209654021449136,False
2021-11-03 06:05:27.782484,822,2,408,12,2,355,14,10,7.209153696288398,False
2021-11-03 06:06:14.778457,823,2,355,14,2,455,20,10,7.639622053317181,False
2021-11-03 06:07:01.783659,824,2,455,20,2,451,10,10,4.97999592367526,False
2021-11-03 06:07:48.893006,825,2,451,10,2,471,14,10,10.729716539987887,False
2021-11-03 06:08:35.941242,826,2,471,14,2,506,18,-20,0.16727177535622761,False
2021-11-03 06:09:23.093033,827,2,506,18,2,365,10,20,19.646644954563627,False
2021-11-03 06:10:10.183168,828,2,365,10,3,344,12,-20,-10.200240673993552,True
2021-11-03 06:10:57.918114,829,3,344,12,3,439,6,10,14.352075086608478,False
2021-11-03 06:11:44.868301,830,3,439,6,3,564,18,-20,-6.871427142464192,False
2021-11-03 06:12:33.119334,831,3,564,18,1,819,28,-20,-7.327362561623053,True
2021-11-03 06:13:20.051187,832,1,819,28,2,416,6,20,22.744323416938236,True
2021-11-03 06:14:07.235782,833,2,416,6,2,471,14,10,11.43379115649156,False
2021-11-03 06:14:54.354161,834,2,471,14,2,446,12,10,5.12545383151717,False
2021-11-03 06:15:41.457889,835,2,446,12,2,371,10,10,8.844090373637878,False
2021-11-03 06:16:28.277724,836,2,371,10,2,405,24,10,10.667044167737753,False
2021-11-03 06:17:15.367430,837,2,405,24,2,532,24,-20,-4.791380461061197,False
2021-11-03 06:18:03.506157,838,2,532,24,2,534,20,-20,-1.8441352686964816,False
2021-11-03 06:18:51.835280,839,2,534,20,3,310,4,20,9.317484331813212,False
2021-11-03 06:19:38.840161,840,3,310,4,1,834,38,-20,-11.365031336373576,False
2021-11-03 06:20:25.799679,841,1,834,38,1,893,30,-20,-4.313919145765441,False
2021-11-03 06:21:12.732083,842,1,893,30,2,472,14,20,24.038922750403557,False
2021-11-03 06:21:59.556747,843,2,472,14,2,591,16,-20,0.24518332250978325,True
2021-11-03 06:22:47.756887,844,2,591,16,2,523,16,-10,9.73498371592272,False
2021-11-03 06:23:34.888883,845,2,523,16,2,417,12,20,14.928787688588805,False
2021-11-03 06:24:21.836743,846,2,417,12,2,573,18,-20,-6.145211416597907,False
2021-11-03 06:25:08.741808,847,2,573,18,2,455,10,20,15.928090990144925,False
2021-11-03 06:25:55.530708,848,2,455,10,2,742,16,-20,-9.090582960762722,False
2021-11-03 06:26:42.497290,849,2,742,16,2,532,24,-10,5.293416578025766,False
2021-11-03 06:27:29.491820,850,2,532,24,3,452,10,20,18.246760937558726,False
2021-11-03 06:28:16.697392,851,3,452,10,3,387,16,10,15.76405631495636,False
2021-11-03 06:29:03.703598,852,3,387,16,3,384,14,10,16.82304223621727,False
2021-11-03 06:29:50.901575,853,3,384,14,3,377,10,10,17.61728167716295,False
2021-11-03 06:30:38.011900,854,3,377,10,3,361,10,10,18.212961257872212,False
2021-11-03 06:31:25.114753,855,3,361,10,3,310,4,10,12.489175981064609,False
2021-11-03 06:32:12.109185,856,3,310,4,3,450,20,10,1.564286428767904,True
2021-11-03 06:32:59.942044,857,3,450,20,2,445,12,20,7.935270008083565,False
2021-11-03 06:33:46.946808,858,2,445,12,3,528,14,-20,-11.829018258410036,True
2021-11-03 06:34:33.952769,859,3,528,14,3,379,14,20,13.122293995266151,True
2021-11-03 06:35:21.129193,860,3,379,14,3,461,20,10,13.228405492553195,False
2021-11-03 06:36:08.238943,861,3,461,20,2,557,20,-20,-1.470674761568536,False
2021-11-03 06:36:55.266233,862,2,557,20,3,470,14,20,22.43048184191766,False
2021-11-03 06:37:42.365820,863,3,470,14,3,453,10,10,14.921304119414895,False
2021-11-03 06:38:29.431784,864,3,453,10,3,473,14,10,16.19097808956117,False
2021-11-03 06:39:16.581926,865,3,473,14,3,562,22,-20,-1.9045109552194148,True
2021-11-03 06:40:03.681818,866,3,562,22,1,856,30,-20,-3.9902693123991106,False
2021-11-03 06:40:50.788861,867,1,856,30,2,378,14,20,19.954731383285342,False
2021-11-03 06:41:37.630774,868,2,378,14,1,933,32,-20,-9.140777138011535,False
2021-11-03 06:42:24.689996,869,1,933,32,2,516,16,10,16.300719836149113,False
2021-11-03 06:43:12.511394,870,2,516,16,2,619,20,-20,-1.7456712505077019,False
2021-11-03 06:43:59.616493,871,2,619,20,3,370,10,20,22.71891043520234,False
2021-11-03 06:44:46.722624,872,3,370,10,2,371,10,20,10.734693288296338,False
2021-11-03 06:45:33.619551,873,2,371,10,2,650,24,-20,-8.865563871580775,False
2021-11-03 06:46:21.114200,874,2,650,24,3,449,12,20,24.043128539675255,False
2021-11-03 06:47:08.540733,875,3,449,12,2,614,16,-20,-4.632653355851831,False
2021-11-03 06:47:55.651742,876,2,614,16,3,409,6,20,10.391071607191975,False
2021-11-03 06:48:42.754075,877,3,409,6,3,432,18,10,5.306015475579098,False
2021-11-03 06:49:29.708060,878,3,432,18,3,370,10,10,3.571616783585439,False
2021-11-03 06:50:16.760896,879,3,370,10,3,347,12,10,7.67871258768908,False
2021-11-03 06:51:03.961659,880,3,347,12,3,369,10,10,10.75903444076681,False
2021-11-03 06:51:51.066473,881,3,369,10,3,361,8,10,11.70602108927818,False
2021-11-03 06:52:38.577789,882,3,361,8,3,565,24,-20,-7.346992262210451,False
2021-11-03 06:53:26.705641,883,3,565,24,2,460,20,20,8.838107111725295,False
2021-11-03 06:54:13.810496,884,2,460,20,1,819,40,-20,-12.32378577654941,True
2021-11-03 06:55:00.810648,885,1,819,40,2,595,28,10,5.0,False
2021-11-03 06:55:47.915924,886,2,595,28,1,885,30,-20,-5.924820040962722,False
2021-11-03 06:56:35.020411,887,1,885,30,2,347,14,20,15.933968950179363,False
2021-11-03 06:57:22.127766,888,2,347,14,2,481,18,10,-1.6491729036855816,False
2021-11-03 06:58:09.224106,889,2,481,18,2,434,18,10,3.763120322235814,False
2021-11-03 06:58:56.225155,890,2,434,18,2,601,16,-20,-5.520671937084099,False
2021-11-03 06:59:43.332968,891,2,601,16,1,876,32,-20,-9.244832514742681,True
2021-11-03 07:00:30.218589,892,1,876,32,2,372,10,20,16.586816490818656,False
2021-11-03 07:01:17.336160,893,2,372,10,2,276,6,10,5.09811182058084,False
2021-11-03 07:02:04.437026,894,2,276,6,2,515,8,-20,1.5916734784279418,False
2021-11-03 07:02:51.340018,895,2,515,8,3,355,14,20,12.926505272319545,True
2021-11-03 07:03:39.512613,896,3,355,14,3,414,14,10,13.779515816958636,False
2021-11-03 07:04:26.667332,897,3,414,14,3,346,8,10,10.272453260607818,False
2021-11-03 07:05:13.675043,898,3,346,8,1,883,30,-20,-11.535811545482124,True
2021-11-03 07:06:00.778866,899,1,883,30,2,574,18,10,15.891176147207322,False
2021-11-03 07:06:47.879957,900,2,574,18,3,548,12,10,13.476109302412524,False
2021-11-03 07:07:34.884636,901,3,548,12,3,408,12,20,19.12926031278503,False
2021-11-03 07:08:21.984071,902,3,408,12,3,260,8,10,8.51892198243241,False
2021-11-03 07:09:09.192896,903,3,260,8,2,361,8,20,7.163309073863989,False
2021-11-03 07:09:57.632754,904,2,361,8,2,530,14,-20,-5.8351359351828975,False
2021-11-03 07:10:44.734095,905,2,530,14,3,373,10,20,18.867785146814363,False
2021-11-03 07:11:31.932814,906,3,373,10,3,409,12,10,11.389191486824307,False
2021-11-03 07:12:19.041282,907,3,409,12,3,311,4,10,12.48542301187815,False
2021-11-03 07:13:06.079134,908,3,311,4,2,530,14,-20,-1.701399176364415,False
2021-11-03 07:13:54.271851,909,2,530,14,3,308,8,20,19.008542779316077,False
2021-11-03 07:14:41.270086,910,3,308,8,2,572,18,-20,-6.098563893353188,False
2021-11-03 07:15:28.376978,911,2,572,18,3,520,22,10,16.71379816758936,False
2021-11-03 07:16:15.482996,912,3,520,22,2,531,24,-20,0.4298356907814611,False
2021-11-03 07:17:02.383750,913,2,531,24,3,561,22,0,12.129023192532992,False
2021-11-03 07:17:49.487302,914,3,561,22,2,542,16,0,4.3933673872880705,True
2021-11-03 07:18:36.512378,915,2,542,16,3,371,10,20,21.47825483676422,False
2021-11-03 07:19:24.977890,916,3,371,10,3,375,10,10,14.364067258908614,False
2021-11-03 07:20:11.797708,917,3,375,10,3,474,14,10,15.773050444181461,False
2021-11-03 07:20:58.824367,918,3,474,14,3,614,10,-20,2.6688403002869876,True
2021-11-03 07:21:45.871910,919,3,614,10,3,414,16,20,20.23184023146426,False
2021-11-03 07:22:32.925361,920,3,414,16,3,277,6,10,4.809779176805197,False
2021-11-03 07:23:19.926803,921,3,277,6,2,566,16,-20,-7.67971823748554,False
2021-11-03 07:24:07.853144,922,2,566,16,3,207,2,20,18.9023793528295,False
2021-11-03 07:24:54.857248,923,3,207,2,1,934,34,-20,-11.795111735939232,True
2021-11-03 07:25:41.755877,924,1,934,34,2,488,20,20,16.747742958338364,False
2021-11-03 07:26:28.856285,925,2,488,20,2,608,24,-20,-9.363434432397352,False
2021-11-03 07:27:16.061809,926,2,608,24,3,458,10,20,17.266956390467794,False
2021-11-03 07:28:03.272896,927,3,458,10,3,383,14,10,8.607334382603899,False
2021-11-03 07:28:50.368350,928,3,383,14,3,495,20,10,9.30366719130195,False
2021-11-03 07:29:37.369674,929,3,495,20,3,413,18,10,7.325916797825487,False
2021-11-03 07:30:24.472051,930,3,413,18,3,721,12,-20,-0.29020634648296006,False
2021-11-03 07:31:11.419519,931,3,721,12,3,363,8,20,18.27917205017952,False
2021-11-03 07:31:58.573228,932,3,363,8,3,392,14,10,1.2539522822740343,False
2021-11-03 07:32:45.676953,933,3,392,14,3,344,12,10,4.782345240137779,False
2021-11-03 07:33:32.881902,934,3,344,12,3,275,6,10,7.7046606906373984,False
2021-11-03 07:34:20.952837,935,3,275,6,3,387,16,10,7.553141313796367,False
2021-11-03 07:35:08.111577,936,3,387,16,3,496,20,10,10.68380954477507,False
2021-11-03 07:35:55.315049,937,3,496,20,3,383,14,10,11.33391078510651,False
2021-11-03 07:36:42.315249,938,3,383,14,3,311,8,10,12.230190100836626,False
2021-11-03 07:37:29.426103,939,3,311,8,1,879,30,-20,-11.710620128385024,True
2021-11-03 07:38:16.527492,940,1,879,30,2,461,10,20,19.648399434314392,False
2021-11-03 07:39:03.621996,941,2,461,10,2,450,12,10,8.82358386543563,False
2021-11-03 07:39:50.729882,942,2,450,12,2,614,18,-20,-0.8626132290748103,False
2021-11-03 07:40:37.828837,943,2,614,18,3,208,2,20,21.339475004863843,False
2021-11-03 07:41:24.933325,944,3,208,2,3,651,14,-20,-1.653636330556937,False
2021-11-03 07:42:11.940682,945,3,651,14,3,447,12,20,22.197133550298915,False
2021-11-03 07:42:59.047293,946,3,447,12,3,312,8,10,10.70168596777908,False
2021-11-03 07:43:46.151022,947,3,312,8,3,480,14,10,6.848603326666301,False
2021-11-03 07:44:34.177309,948,3,480,14,3,603,22,-20,-3.550815169288442,False
2021-11-03 07:45:22.503261,949,3,603,22,2,571,18,0,7.5315524448599955,False
2021-11-03 07:46:09.509598,950,2,571,18,3,443,16,20,19.78203371010981,False
2021-11-03 07:46:56.612704,951,3,443,16,3,517,20,-20,-9.892519473429221,False
2021-11-03 07:47:43.822148,952,3,517,20,2,363,8,20,13.848080851251979,False
2021-11-03 07:48:30.822062,953,2,363,8,3,452,10,0,-0.9847887153924582,False
2021-11-03 07:49:17.919248,954,3,452,10,1,986,36,-20,-7.386696087494237,True
2021-11-03 07:50:05.024566,955,1,986,36,3,396,12,20,8.841836661037043,True
2021-11-03 07:50:52.331198,956,3,396,12,2,567,18,-20,-7.370818250398463,False
2021-11-03 07:51:39.437938,957,2,567,18,3,511,16,10,20.440300242629633,False
2021-11-03 07:52:26.539590,958,3,511,16,3,412,6,20,22.810717606816034,False
2021-11-03 07:53:13.648507,959,3,412,6,3,608,22,-20,-3.113678123853855,False
2021-11-03 07:54:00.742060,960,3,608,22,2,534,16,0,12.034115486283397,False
2021-11-03 07:54:48.876537,961,2,534,16,3,374,10,20,18.377445558715202,False
2021-11-03 07:55:35.920320,962,3,374,10,2,547,16,-20,-9.09104773552043,False
2021-11-03 07:56:22.982020,963,2,547,16,3,391,16,20,17.342048757484044,False
2021-11-03 07:57:10.080476,964,3,391,16,1,882,30,-20,-8.78124818516852,False
2021-11-03 07:57:57.184531,965,1,882,30,2,677,24,10,19.140938814774145,False
2021-11-03 07:58:44.192333,966,2,677,24,3,578,20,10,16.642007066804744,False
2021-11-03 07:59:31.295339,967,3,578,20,2,579,18,-20,0.3525699325127096,False
2021-11-03 08:00:18.272668,968,2,579,18,3,317,10,20,16.47571233244989,False
2021-11-03 08:01:05.509468,969,3,317,10,1,810,30,-20,-9.605389388890725,False
2021-11-03 08:01:52.621276,970,1,810,30,2,551,12,10,18.689397490499545,False
2021-11-03 08:02:39.729560,971,2,551,12,3,482,22,20,21.071333862501575,False
2021-11-03 08:03:26.730723,972,3,482,22,3,355,14,10,8.394193458673147,False
2021-11-03 08:04:13.836027,973,3,355,14,2,414,12,20,5.238822824971082,False
2021-11-03 08:05:01.776058,974,2,414,12,2,472,14,10,4.353040078193892,False
2021-11-03 08:05:48.937965,975,2,472,14,2,510,14,-20,-2.55564649527766,True
2021-11-03 08:06:35.777264,976,2,510,14,3,534,8,0,13.097124684522509,False
2021-11-03 08:07:22.679353,977,3,534,8,2,573,18,-20,-1.6028033223259284,False
2021-11-03 08:08:09.698617,978,2,573,18,3,409,14,20,17.858268048504023,False
2021-11-03 08:08:56.742014,979,3,409,14,2,599,22,-20,-3.2200868208132727,False
2021-11-03 08:09:43.791231,980,2,599,22,3,207,4,20,17.542584002438907,False
2021-11-03 08:10:30.876517,981,3,207,4,3,372,10,10,2.6381392328697544,False
2021-11-03 08:11:17.799137,982,3,372,10,2,388,16,20,7.75104496577395,False
2021-11-03 08:12:04.655420,983,2,388,16,2,589,24,-20,-6.892177247029103,False
2021-11-03 08:12:51.805579,984,2,589,24,3,481,18,20,20.70905324266294,False
2021-11-03 08:13:38.757106,985,3,481,18,2,581,24,-20,-0.9472142064472902,False
2021-11-03 08:14:25.505705,986,2,581,24,3,647,14,0,16.057206023035477,False
2021-11-03 08:15:13.327445,987,3,647,14,3,388,8,20,22.064893611625457,False
