datetime,epoch,pod,latency,requests,action,next_action,new_latency,new_requests,reward,q_value,random
2021-11-08 01:47:50.359867,629,2,359,8,3,2,0,0,-20,-3.2922841868810044,True
2021-11-08 01:48:37.680400,630,3,0,0,2,2,450,10,20,19.451034387355456,False
2021-11-08 01:49:24.761458,631,2,450,10,2,2,371,10,10,13.581290393305236,False
2021-11-08 01:50:11.582342,632,2,371,10,2,2,370,10,10,15.185967794978929,False
2021-11-08 01:50:58.664186,633,2,370,10,2,2,380,10,10,16.3894758462342,False
2021-11-08 01:51:45.782483,634,2,380,10,2,2,344,12,10,17.292106884675647,False
2021-11-08 01:52:32.977768,635,2,344,12,2,3,569,18,-20,4.226160632936271,False
2021-11-08 01:53:20.075444,636,2,569,18,3,2,207,4,20,26.02297297803576,True
2021-11-08 01:54:07.182567,637,3,207,4,2,2,483,18,20,20.782057351911796,False
2021-11-08 01:54:54.300224,638,2,483,18,2,2,531,24,-20,-7.886919683531865,False
2021-11-08 01:55:41.413522,639,2,531,24,2,3,371,10,20,8.241412386047216,False
2021-11-08 01:56:28.698617,640,2,371,10,3,2,310,8,-20,-8.321660889927621,False
2021-11-08 01:57:16.630887,641,3,310,8,2,2,421,12,20,18.41929875507293,False
2021-11-08 01:58:03.723084,642,2,421,12,2,2,435,18,10,-0.9151897626488985,False
2021-11-08 01:58:50.891020,643,2,435,18,2,2,388,16,10,4.313607678013326,False
2021-11-08 01:59:38.040196,644,2,388,16,2,2,207,4,10,6.90802774159625,False
2021-11-08 02:00:24.953002,645,2,207,4,2,2,403,10,10,6.2294547405782374,True
2021-11-08 02:01:11.840649,646,2,403,10,2,2,413,14,10,10.181020806197187,False
2021-11-08 02:01:59.045287,647,2,413,14,2,3,543,12,-20,1.5962536476075337,True
2021-11-08 02:02:45.981019,648,2,543,12,3,2,365,10,20,28.77614491374749,False
2021-11-08 02:03:33.047201,649,3,365,10,2,2,342,12,20,21.928380261361102,False
2021-11-08 02:04:20.071710,650,2,342,12,2,2,443,12,10,6.19719023570565,False
2021-11-08 02:05:07.220600,651,2,443,12,2,2,373,10,10,9.647892676779236,False
2021-11-08 02:05:54.332012,652,2,373,10,2,2,358,14,10,12.235919507584427,True
2021-11-08 02:06:41.387554,653,2,358,14,2,3,571,18,-20,3.311995982229086,False
2021-11-08 02:07:29.497848,654,2,571,18,3,2,268,6,20,28.992897145641976,False
2021-11-08 02:08:16.588238,655,3,268,6,2,2,275,6,20,20.767013062681023,False
2021-11-08 02:09:03.729425,656,2,275,6,2,2,361,8,10,9.672091055433679,False
2021-11-08 02:09:50.734504,657,2,361,8,2,2,411,12,10,10.66404452327411,False
2021-11-08 02:10:37.729389,658,2,411,12,2,2,494,20,10,7.860715836758061,False
2021-11-08 02:11:24.816134,659,2,494,20,2,2,506,22,-20,-5.530211212201158,False
2021-11-08 02:12:11.728531,660,2,506,22,2,2,360,8,20,16.786717323842137,True
2021-11-08 02:12:58.612913,661,2,360,8,2,2,370,10,10,12.29720122082657,False
2021-11-08 02:13:45.736648,662,2,370,10,2,2,305,8,10,12.004658223585674,False
2021-11-08 02:14:32.618066,663,2,305,8,2,2,409,12,10,14.149765166309702,True
2021-11-08 02:15:19.633310,664,2,409,12,2,2,370,10,10,14.003493667689256,False
2021-11-08 02:16:06.826096,665,2,370,10,2,2,359,8,10,15.539188125422054,False
2021-11-08 02:16:53.898806,666,2,359,8,2,3,486,22,10,12.074882583154851,False
2021-11-08 02:17:41.875422,667,2,486,22,3,1,494,20,0,0.0,False
2021-11-08 02:18:29.067237,668,3,494,20,1,3,681,22,-20,-2.963698591050239,False
2021-11-08 02:19:15.863565,669,1,681,22,3,2,361,8,20,29.26435608356978,False
2021-11-08 02:20:02.781023,670,3,361,8,2,2,446,12,20,24.268303562696026,False
2021-11-08 02:20:49.714170,671,2,446,12,2,3,548,12,-20,5.017818349121521,False
2021-11-08 02:21:36.966741,672,2,548,12,3,2,258,8,20,30.563524463494993,False
2021-11-08 02:22:23.812106,673,3,258,8,2,2,411,12,20,23.388606368628395,True
2021-11-08 02:23:10.842577,674,2,411,12,2,3,604,16,-20,0.14979029043450875,False
2021-11-08 02:23:57.936293,675,2,604,16,3,2,213,8,20,31.128913823904597,False
2021-11-08 02:24:45.107241,676,3,213,8,2,3,372,10,20,19.61388796183229,True
2021-11-08 02:25:32.080655,677,2,372,10,3,2,412,14,0,1.321264620376465,False
2021-11-08 02:26:18.996110,678,3,412,14,2,3,528,14,-20,8.7464185866567,False
2021-11-08 02:27:07.516928,679,2,528,14,3,1,515,8,10,20.5644569119523,False
2021-11-08 02:27:55.765826,680,3,515,8,1,2,684,22,-20,-7.870578139242886,True
2021-11-08 02:28:42.855148,681,1,684,22,2,2,270,6,20,17.277564367302944,False
2021-11-08 02:29:29.955673,682,2,270,6,2,3,370,10,10,11.367757446671542,False
2021-11-08 02:30:17.082308,683,2,370,10,3,2,411,18,0,2.8472369568524076,False
2021-11-08 02:31:04.190040,684,3,411,18,2,3,353,12,20,15.08501853254145,False
2021-11-08 02:31:51.164860,685,2,353,12,3,2,486,8,0,6.327090468884276,False
2021-11-08 02:32:38.100371,686,3,486,8,2,2,409,14,20,19.844391553524773,True
2021-11-08 02:33:25.029385,687,2,409,14,2,3,531,14,-20,-4.783990626794671,False
2021-11-08 02:34:12.167960,688,2,531,14,3,2,340,12,20,24.053483089111513,False
2021-11-08 02:34:59.270385,689,3,340,12,2,3,339,12,20,19.124281883491797,False
2021-11-08 02:35:46.166103,690,2,339,12,3,2,275,6,-20,-1.8753568771766687,False
2021-11-08 02:36:33.372119,691,3,275,6,2,2,260,8,20,22.76413513843027,False
2021-11-08 02:37:20.371341,692,2,260,8,2,3,435,18,10,10.215039504041604,False
2021-11-08 02:38:08.496298,693,2,435,18,3,2,368,10,-20,-6.156607967715385,False
2021-11-08 02:38:55.616876,694,3,368,10,2,3,506,18,-20,5.575511714023777,False
2021-11-08 02:39:42.550071,695,2,506,18,3,2,348,14,20,23.4206194730617,False
2021-11-08 02:40:29.493148,696,3,348,14,2,2,480,18,20,11.59175820031322,True
2021-11-08 02:41:16.559911,697,2,480,18,2,2,556,26,-20,-8.195315982436801,False
2021-11-08 02:42:03.596843,698,2,556,26,2,3,434,18,20,16.854206669992223,False
2021-11-08 02:42:50.702977,699,2,434,18,3,2,359,8,-20,-7.387270199250125,False
2021-11-08 02:43:37.599233,700,3,359,8,2,3,356,14,20,19.535250019402604,False
2021-11-08 02:44:24.707586,701,2,356,14,3,2,309,8,-20,-8.809822594774412,False
2021-11-08 02:45:11.566930,702,3,309,8,2,3,526,14,-20,5.622779877966726,False
2021-11-08 02:45:58.513094,703,2,526,14,3,2,0,18,20,24.608249286609155,False
2021-11-08 02:46:45.496986,704,3,0,18,2,2,275,6,20,18.34963897616701,False
2021-11-08 02:47:33.728123,705,2,275,6,2,3,532,14,-20,1.2595820736730907,False
2021-11-08 02:48:21.957551,706,2,532,14,3,2,359,8,20,23.70981961279626,False
2021-11-08 02:49:09.060941,707,3,359,8,2,2,361,8,20,13.126285457401636,False
2021-11-08 02:49:55.959658,708,2,361,8,2,2,370,10,10,3.580962041227345,False
2021-11-08 02:50:42.959430,709,2,370,10,2,3,412,20,10,0.9023420087815994,False
2021-11-08 02:51:29.962251,710,2,412,20,3,2,207,6,-20,-6.718428635649591,False
2021-11-08 02:52:17.021538,711,3,207,6,2,2,352,14,20,16.78872823089622,False
2021-11-08 02:53:04.069129,712,2,352,14,2,2,276,6,10,6.346411514697635,False
2021-11-08 02:53:50.949617,713,2,276,6,2,2,275,6,10,7.6857215309205085,False
2021-11-08 02:54:37.965699,714,2,275,6,2,2,434,18,10,10.429463644134664,False
2021-11-08 02:55:24.975218,715,2,434,18,2,2,494,20,10,6.790652954298528,False
2021-11-08 02:56:12.277674,716,2,494,20,2,2,371,10,10,3.932557632474053,False
2021-11-08 02:56:59.178441,717,2,371,10,2,2,385,16,10,10.092989715723895,False
2021-11-08 02:57:46.170987,718,2,385,16,2,3,514,14,-20,0.9739497610610126,False
2021-11-08 02:58:34.089315,719,2,514,14,3,2,258,8,20,26.052091864122183,False
2021-11-08 02:59:21.372088,720,3,258,8,2,2,492,20,20,19.377503523566624,False
2021-11-08 03:00:09.449223,721,2,492,20,2,3,514,16,-20,-1.5206982177324277,False
2021-11-08 03:00:56.457088,722,2,514,16,3,2,312,12,20,27.613455676102845,False
2021-11-08 03:01:43.439880,723,3,312,12,2,2,275,6,20,21.78218539911717,False
2021-11-08 03:02:30.401623,724,2,275,6,2,2,499,22,10,9.834557267634224,False
2021-11-08 03:03:17.355925,725,2,499,22,2,2,464,14,10,4.48313833139904,False
2021-11-08 03:04:04.369330,726,2,464,14,2,2,353,8,10,7.945614197439062,False
2021-11-08 03:04:51.455447,727,2,353,8,2,2,476,18,10,11.903682183176878,False
2021-11-08 03:05:38.620843,728,2,476,18,2,2,430,18,10,10.959210648079297,False
2021-11-08 03:06:25.572232,729,2,430,18,2,2,410,8,10,13.455525869833867,False
2021-11-08 03:07:12.546899,730,2,410,8,2,2,371,10,10,14.315722559046904,False
2021-11-08 03:07:59.753754,731,2,371,10,2,3,516,16,-20,3.6311268539426447,False
2021-11-08 03:08:47.842889,732,2,516,16,3,2,411,12,20,29.252274187830714,False
2021-11-08 03:09:34.991499,733,3,411,12,2,2,388,16,20,21.798874413044246,False
2021-11-08 03:10:21.912844,734,2,388,16,2,1,468,14,10,3.7282235824435612,True
2021-11-08 03:11:08.904918,735,2,468,14,1,3,674,22,-20,-8.858590668163078,False
2021-11-08 03:11:56.031107,736,1,674,22,3,2,342,12,20,30.08189664504595,False
2021-11-08 03:12:42.931397,737,3,342,12,2,2,305,10,20,21.831493102133013,False
2021-11-08 03:13:29.789155,738,2,305,10,2,2,412,14,10,7.796167686832671,False
2021-11-08 03:14:16.817688,739,2,412,14,2,3,359,8,10,8.075012796696084,True
2021-11-08 03:15:03.822344,740,2,359,8,3,2,287,10,-20,-6.1882688179072485,False
2021-11-08 03:15:50.767280,741,3,287,10,2,2,372,10,20,22.934499750240526,False
2021-11-08 03:16:38.190372,742,2,372,10,2,2,371,10,10,11.056259597522065,False
2021-11-08 03:17:25.363484,743,2,371,10,2,2,308,8,10,14.107060438522758,False
2021-11-08 03:18:12.466771,744,2,308,8,2,2,454,20,10,13.278645862373212,False
2021-11-08 03:19:00.580842,745,2,454,20,2,3,543,16,-20,-0.44536228734280137,False
2021-11-08 03:19:47.581372,746,2,543,16,3,2,276,6,20,29.470512974807015,False
2021-11-08 03:20:34.656846,747,3,276,6,2,2,413,16,20,23.215516871414003,False
2021-11-08 03:21:21.897680,748,2,413,16,2,2,492,10,10,15.580295328892069,False
2021-11-08 03:22:08.812562,749,2,492,10,2,1,451,10,10,10.575499997405265,True
2021-11-08 03:22:55.872595,750,2,451,10,1,3,618,20,-20,-6.908821172820051,False
2021-11-08 03:23:43.004116,751,1,618,20,3,2,261,10,20,30.77457326008311,False
2021-11-08 03:24:29.928652,752,3,261,10,2,2,385,16,20,24.111124874471578,False
2021-11-08 03:25:18.230674,753,2,385,16,2,2,453,20,10,10.176409426866933,False
2021-11-08 03:26:05.232754,754,2,453,20,2,3,517,16,-20,-2.855052899969647,False
2021-11-08 03:26:52.245051,755,2,517,16,3,2,208,2,20,30.53913570525701,False
2021-11-08 03:27:40.398309,756,3,208,2,2,2,345,12,20,24.151860792423733,False
2021-11-08 03:28:28.698172,757,2,345,12,2,2,415,6,10,13.407866179026769,False
2021-11-08 03:29:16.731612,758,2,415,6,2,3,510,18,-20,4.2741068575008585,False
2021-11-08 03:30:03.752213,759,2,510,18,3,2,342,12,20,31.2973490712464,False
2021-11-08 03:30:50.744968,760,3,342,12,2,2,471,14,20,25.40752898199248,False
2021-11-08 03:31:37.640489,761,2,471,14,2,3,568,18,-20,4.528270357324985,False
2021-11-08 03:32:24.638808,762,2,568,18,3,2,370,10,20,32.00055678112132,False
2021-11-08 03:33:11.633088,763,3,370,10,2,2,478,14,20,23.835832080327485,False
2021-11-08 03:33:58.643480,764,2,478,14,2,2,438,16,10,8.396202767993739,False
2021-11-08 03:34:45.611754,765,2,438,16,2,2,411,12,10,11.297152075995303,False
2021-11-08 03:35:32.645542,766,2,411,12,2,2,308,8,10,11.717102752372867,False
2021-11-08 03:36:19.598409,767,2,308,8,2,2,209,6,10,8.205580143125644,False
2021-11-08 03:37:06.769985,768,2,209,6,2,2,491,22,10,8.38902684657041,False
2021-11-08 03:37:53.669550,769,2,491,22,2,2,470,14,10,6.501749238108394,False
2021-11-08 03:38:40.636869,770,2,470,14,2,2,415,12,10,13.78782706427965,False
2021-11-08 03:39:30.931330,771,2,415,12,2,2,500,18,10,15.340870298209738,False
2021-11-08 03:40:17.937462,772,2,500,18,2,2,275,6,10,14.767691860747473,False
2021-11-08 03:41:05.002850,773,2,275,6,2,2,570,18,-20,-2.804874625420002,True
2021-11-08 03:41:53.274256,774,2,570,18,2,2,353,14,20,19.693146867776456,False
2021-11-08 03:42:40.263995,775,2,353,14,2,1,307,8,10,11.686633983680984,False
2021-11-08 03:43:27.260092,776,2,307,8,1,3,673,22,-20,-3.700780578364724,False
2021-11-08 03:44:14.493743,777,1,673,22,3,2,412,14,20,31.346244650123424,False
2021-11-08 03:45:01.778165,778,3,412,14,2,2,276,6,20,21.216697383808743,False
2021-11-08 03:45:48.875841,779,2,276,6,2,3,619,10,-20,-3.4022981174296714,False
2021-11-08 03:46:36.001284,780,2,619,10,3,2,412,12,20,31.304452736512843,False
2021-11-08 03:47:22.997774,781,3,412,12,2,3,470,14,20,18.405893043210767,True
2021-11-08 03:48:10.013172,782,2,470,14,3,2,416,12,-20,-9.803438036584513,False
2021-11-08 03:48:56.984866,783,3,416,12,2,2,494,20,20,20.828383831132484,False
2021-11-08 03:49:45.215454,784,2,494,20,2,3,509,18,-20,1.0769878031824076,False
2021-11-08 03:50:35.175257,785,2,509,18,3,2,255,8,20,31.690191566362355,False
2021-11-08 03:51:22.303280,786,3,255,8,2,2,276,6,20,21.22535586685445,False
2021-11-08 03:52:09.355268,787,2,276,6,2,2,473,14,10,6.22050943720541,False
2021-11-08 03:52:56.405860,788,2,473,14,2,2,345,12,10,13.764975487760738,False
2021-11-08 03:53:43.505580,789,2,345,12,2,2,344,12,10,15.323731615820552,False
2021-11-08 03:54:30.615407,790,2,344,12,2,2,370,10,10,16.49279871186541,False
2021-11-08 03:55:17.608374,791,2,370,10,2,2,353,14,10,17.369599033899057,False
2021-11-08 03:56:04.607847,792,2,353,14,2,2,385,16,10,18.027199275424294,False
2021-11-08 03:56:51.469934,793,2,385,16,2,2,452,12,10,18.52039945656822,False
2021-11-08 03:57:38.611508,794,2,452,12,2,2,367,8,10,15.815327087585462,False
2021-11-08 03:58:25.712489,795,2,367,8,2,2,344,12,10,12.06408649049907,True
2021-11-08 03:59:12.800999,796,2,344,12,2,2,468,14,10,16.861495315689098,False
2021-11-08 04:00:01.663428,797,2,468,14,2,2,494,16,10,17.646121486766823,False
2021-11-08 04:00:48.701726,798,2,494,16,2,2,410,8,10,16.839082366008178,False
2021-11-08 04:01:35.973233,799,2,410,8,2,2,446,12,10,15.241813836751579,False
2021-11-08 04:02:22.707454,800,2,446,12,2,2,455,20,10,13.68878813379969,False
2021-11-08 04:03:09.753624,801,2,455,20,2,2,207,2,10,9.348947360779098,False
2021-11-08 04:03:56.653262,802,2,207,2,2,2,615,20,-20,1.8344585858738451,False
2021-11-08 04:04:43.467043,803,2,615,20,2,3,519,16,-10,11.349651226586701,False
2021-11-08 04:05:30.455114,804,2,519,16,3,2,307,8,20,31.15143474989479,False
2021-11-08 04:06:17.360445,805,3,307,8,2,2,444,12,20,24.034874966877148,False
2021-11-08 04:07:04.238909,806,2,444,12,2,2,456,14,10,15.266591100349768,False
2021-11-08 04:07:51.152053,807,2,456,14,2,2,371,10,10,16.449943325262325,True
2021-11-08 04:08:38.242254,808,2,371,10,2,2,536,20,-20,1.0623844692778377,False
2021-11-08 04:09:25.359073,809,2,536,20,2,2,309,12,20,15.94042173061281,False
2021-11-08 04:10:14.432374,810,2,309,12,2,2,412,16,10,5.796788351958378,False
2021-11-08 04:11:01.556636,811,2,412,16,2,2,372,10,10,9.347591263968784,False
2021-11-08 04:11:49.018919,812,2,372,10,2,2,415,12,10,12.010693447976589,False
2021-11-08 04:12:35.936555,813,2,415,12,2,2,410,6,10,11.463961370456756,False
2021-11-08 04:13:23.021347,814,2,410,6,2,2,410,14,10,8.783219635551113,False
2021-11-08 04:14:09.970828,815,2,410,14,2,2,257,8,10,12.927785594116155,False
2021-11-08 04:14:57.025878,816,2,257,8,2,2,371,10,10,12.623556216304596,False
2021-11-08 04:15:44.025464,817,2,371,10,2,2,388,16,10,14.695839195587117,False
2021-11-08 04:16:31.029390,818,2,388,16,2,2,307,8,10,15.503808651869708,False
2021-11-08 04:17:18.137197,819,2,307,8,2,2,470,14,10,15.187730271119724,False
2021-11-08 04:18:05.131190,820,2,470,14,2,2,469,14,10,16.62785648890228,False
2021-11-08 04:18:52.146852,821,2,469,14,2,2,469,14,10,17.47089236667671,False
2021-11-08 04:19:39.244650,822,2,469,14,2,2,412,12,10,18.10316927500753,False
2021-11-08 04:20:27.276183,823,2,412,12,2,3,574,18,-20,6.839443324977463,False
2021-11-08 04:21:14.348186,824,2,574,18,3,2,343,12,20,30.782813332730516,False
2021-11-08 04:22:01.593875,825,3,343,12,2,2,499,22,20,22.75142875576102,False
2021-11-08 04:22:48.737471,826,2,499,22,2,2,383,16,10,11.384334511633915,False
2021-11-08 04:23:35.760951,827,2,383,16,2,2,413,16,10,10.129582493733096,False
2021-11-08 04:24:22.807335,828,2,413,16,2,2,535,24,-20,-0.9501033204802489,False
2021-11-08 04:25:09.927136,829,2,535,24,2,3,619,16,-20,5.665914198489034,False
2021-11-08 04:25:56.936959,830,2,619,16,3,2,490,20,20,25.391406666365256,False
2021-11-08 04:26:44.114994,831,3,490,20,2,2,443,12,20,9.762474169879937,False
2021-11-08 04:27:32.259268,832,2,443,12,2,3,575,18,-20,-4.12719999364881,False
2021-11-08 04:28:19.250377,833,2,575,18,3,2,352,14,20,28.383560522122885,False
2021-11-08 04:29:06.568419,834,3,352,14,2,2,573,26,-20,2.792192927502768,False
2021-11-08 04:29:53.531658,835,2,573,26,2,2,534,24,-10,-0.7505643511332245,False
2021-11-08 04:30:41.406825,836,2,534,24,2,3,525,24,-10,-5.375282175566612,False
2021-11-08 04:31:28.505951,837,2,525,24,3,2,378,18,20,10.698048231875692,True
2021-11-08 04:32:15.675827,838,3,378,18,2,2,433,18,20,10.364296465339182,False
2021-11-08 04:33:02.797361,839,2,433,18,2,3,614,18,-20,-4.967709866293684,False
2021-11-08 04:33:49.699291,840,2,614,18,3,3,465,14,20,24.191780261061442,True
2021-11-08 04:34:36.683678,841,3,465,14,3,1,698,22,-20,-10.0,False
2021-11-08 04:35:23.909878,842,3,698,22,1,2,822,28,-20,-5.813146241453615,False
2021-11-08 04:36:10.762078,843,1,822,28,2,2,467,14,20,17.13178005051935,False
2021-11-08 04:36:57.813271,844,2,467,14,2,2,434,18,10,1.2742176002797367,False
2021-11-08 04:37:45.078185,845,2,434,18,2,2,442,12,10,5.955663200209803,False
2021-11-08 04:38:32.653052,846,2,442,12,2,3,746,16,-20,-0.974223334629738,False
2021-11-08 04:39:20.766457,847,2,746,16,3,2,360,8,20,28.104608872250004,False
2021-11-08 04:40:07.785896,848,3,360,8,2,3,544,16,-20,9.043589701501075,False
2021-11-08 04:40:55.589504,849,2,544,16,3,2,275,6,20,26.31320186150027,False
2021-11-08 04:41:42.581757,850,3,275,6,2,3,533,24,-20,-2.8036930912805396,True
2021-11-08 04:42:29.953278,851,2,533,24,3,1,309,8,20,16.006961203432287,True
2021-11-08 04:43:17.006412,852,3,309,8,1,1,811,40,-20,-8.684125825011119,False
2021-11-08 04:44:04.102121,853,1,811,40,1,2,882,30,-20,-5.717054987370163,False
2021-11-08 04:44:51.004069,854,1,882,30,2,3,634,20,10,17.567630326117744,False
2021-11-08 04:45:38.010039,855,2,634,20,3,2,412,12,20,20.594554718050937,False
2021-11-08 04:46:25.117201,856,3,412,12,2,3,575,18,-20,1.7604486980446588,False
2021-11-08 04:47:12.030449,857,2,575,18,3,2,540,16,10,18.156600930750137,False
2021-11-08 04:47:59.118947,858,3,540,16,2,3,610,28,-20,-10.0,True
2021-11-08 04:48:46.179379,859,2,610,28,3,2,470,14,20,10.440112174511164,False
2021-11-08 04:49:33.013022,860,3,470,14,2,3,786,24,-20,-3.9711369714649365,False
2021-11-08 04:50:19.936408,861,2,786,24,3,1,371,10,20,19.343220728038382,False
2021-11-08 04:51:12.237684,862,3,371,10,1,2,876,30,-20,-7.516205680444739,False
2021-11-08 04:51:59.168153,863,1,876,30,2,2,568,18,10,18.707101880002988,False
2021-11-08 04:52:46.120046,864,2,568,18,2,2,532,12,-10,9.769860150832342,False
2021-11-08 04:53:33.147447,865,2,532,12,2,3,567,18,-20,-0.5759196918962948,False
2021-11-08 04:54:20.106294,866,2,567,18,3,2,447,12,20,18.085516222508836,False
2021-11-08 04:55:07.256785,867,3,447,12,2,2,486,18,20,7.7708756806100965,False
2021-11-08 04:55:54.190439,868,2,486,18,2,3,521,22,-20,-5.651306485305273,False
2021-11-08 04:56:41.178645,869,2,521,22,3,2,465,14,20,21.614329284171717,False
2021-11-08 04:57:28.385341,870,3,465,14,2,2,466,26,20,16.73152146821353,False
2021-11-08 04:58:15.576909,871,2,466,26,2,2,310,12,10,9.279340634490639,False
2021-11-08 04:59:02.630246,872,2,310,12,2,2,554,20,-20,-14.16947378654429,True
2021-11-08 04:59:49.675632,873,2,554,20,2,3,586,28,-20,-10.077613044155516,False
2021-11-08 05:00:36.789307,874,2,586,28,3,2,411,12,20,19.402936454308964,False
2021-11-08 05:01:24.742328,875,3,411,12,2,1,411,12,20,16.63855544090175,False
2021-11-08 05:02:11.662613,876,2,411,12,1,2,811,34,-20,-8.777635116409279,False
2021-11-08 05:02:58.710673,877,1,811,34,2,3,550,26,10,19.757133261044423,False
2021-11-08 05:03:45.610504,878,2,550,26,3,3,272,6,20,20.295155346143165,False
2021-11-08 05:04:32.715622,879,3,272,6,3,3,310,8,10,3.463972112171919,False
2021-11-08 05:05:19.749315,880,3,310,8,3,2,494,20,10,9.172604598555944,False
2021-11-08 05:06:06.924182,881,3,494,20,2,3,710,18,-20,-0.5973838594328225,False
2021-11-08 05:06:54.082333,882,2,710,18,3,2,426,18,20,23.202396971479857,False
2021-11-08 05:07:41.228071,883,3,426,18,2,3,526,18,-20,4.11987696332084,False
2021-11-08 05:08:28.130729,884,2,526,18,3,2,310,10,20,22.63116772657014,False
2021-11-08 05:09:15.135817,885,3,310,10,2,1,498,14,20,9.8655297025581,False
2021-11-08 05:10:02.101492,886,2,498,14,1,2,920,32,-20,-9.449534242943534,False
2021-11-08 05:10:49.142743,887,1,920,32,2,1,513,8,10,14.878566630522212,False
2021-11-08 05:11:37.379936,888,2,513,8,1,3,922,32,-20,-10.0,True
2021-11-08 05:12:24.395394,889,1,922,32,3,3,507,16,10,5.0,False
2021-11-08 05:13:12.824956,890,3,507,16,3,2,471,14,20,12.466382425639525,False
2021-11-08 05:13:59.819365,891,3,471,14,2,2,474,20,20,17.25260000990171,False
2021-11-08 05:14:46.775658,892,2,474,20,2,1,491,16,10,7.277286756509437,False
2021-11-08 05:15:33.873198,893,2,491,16,1,1,893,30,-20,-15.817229580560216,True
2021-11-08 05:16:20.905421,894,1,893,30,1,2,756,34,-10,-3.4652832605463484,False
2021-11-08 05:17:08.024565,895,1,756,34,2,3,630,20,10,17.513072151796898,False
2021-11-08 05:17:55.023647,896,2,630,20,3,2,432,18,20,24.460727675547012,False
2021-11-08 05:18:42.021278,897,3,432,18,2,2,479,20,20,20.445621694078213,False
2021-11-08 05:19:29.128271,898,2,479,20,2,1,535,16,-20,-7.984124161595847,True
2021-11-08 05:20:16.125719,899,2,535,16,1,2,796,38,-20,-13.245535079701131,False
2021-11-08 05:21:03.151460,900,1,796,38,2,3,454,20,20,8.320392841087603,False
2021-11-08 05:21:50.995929,901,2,454,20,3,2,405,18,-20,-8.247808894305242,False
2021-11-08 05:22:38.155031,902,3,405,18,2,1,529,14,-20,-3.0885729228861756,True
2021-11-08 05:23:25.139035,903,2,529,14,1,2,800,36,-20,-12.244499501901341,False
2021-11-08 05:24:12.062077,904,1,800,36,2,2,565,18,10,13.612556152924375,True
2021-11-08 05:24:59.056679,905,2,565,18,2,3,515,16,-10,0.36983208569438775,False
2021-11-08 05:25:45.966502,906,2,515,16,3,3,501,22,10,16.31558386328507,True
2021-11-08 05:26:32.870279,907,3,501,22,3,2,466,14,20,9.227856769278457,False
2021-11-08 05:27:20.635747,908,3,466,14,2,2,310,8,20,12.252646106336844,False
2021-11-08 05:28:07.687572,909,2,310,8,2,3,467,14,10,10.143005626413734,False
2021-11-08 05:28:54.887762,910,2,467,14,3,3,401,6,-20,-12.608567868653271,False
2021-11-08 05:29:41.859273,911,3,401,6,3,1,609,20,-20,-6.866984261085432,True
2021-11-08 05:30:29.805197,912,3,609,20,1,2,750,34,-20,-9.503434082495714,False
2021-11-08 05:31:16.795794,913,1,750,34,2,3,569,18,10,15.885174042283456,False
2021-11-08 05:32:05.033137,914,2,569,18,3,2,347,12,20,21.220953458226745,False
2021-11-08 05:32:52.067210,915,3,347,12,2,3,645,14,-20,1.4315614177251081,False
2021-11-08 05:33:39.188295,916,2,645,14,3,2,491,18,20,20.96836708354465,False
2021-11-08 05:34:26.206231,917,3,491,18,2,3,426,18,20,7.563638741699236,False
2021-11-08 05:35:13.218312,918,2,426,18,3,2,307,8,-20,-17.005207207146768,False
2021-11-08 05:36:00.217995,919,3,307,8,2,3,617,26,-20,-5.286664626753517,False
2021-11-08 05:36:47.191383,920,2,617,26,3,3,606,26,10,19.53732803009312,False
2021-11-08 05:37:34.224167,921,3,606,26,3,2,412,18,20,16.50483807006404,False
2021-11-08 05:38:21.220648,922,3,412,18,2,3,610,16,-20,-0.9760888582642195,False
2021-11-08 05:39:09.462927,923,2,610,16,3,2,471,10,20,20.24016132720627,False
2021-11-08 05:39:56.563566,924,3,471,10,2,2,446,12,20,5.969587124231818,False
2021-11-08 05:40:43.567011,925,2,446,12,2,2,469,14,10,-5.627105339908217,False
2021-11-08 05:41:30.574472,926,2,469,14,2,2,467,14,10,0.779670995068837,False
2021-11-08 05:42:18.770124,927,2,467,14,2,2,471,14,10,5.584753246301628,False
2021-11-08 05:43:05.836958,928,2,471,14,2,3,540,16,-20,-2.1475830450476185,False
2021-11-08 05:43:53.001974,929,2,540,16,3,2,369,10,20,21.61247744466109,False
2021-11-08 05:44:40.201984,930,3,369,10,2,2,540,16,-20,-6.922748416460493,True
2021-11-08 05:45:27.210790,931,2,540,16,2,3,618,18,-20,-4.411964595987534,False
2021-11-08 05:46:15.418916,932,2,618,18,3,2,374,12,20,19.07555161821542,False
2021-11-08 05:47:02.442427,933,3,374,12,2,2,470,14,20,6.001730030507849,False
2021-11-08 05:47:49.334667,934,2,470,14,2,2,275,6,10,6.461959884079624,False
2021-11-08 05:48:36.281726,935,2,275,6,2,2,372,10,10,11.686992784226774,False
2021-11-08 05:49:23.422809,936,2,372,10,2,1,618,16,-20,-9.830144933435523,True
2021-11-08 05:50:10.633707,937,2,618,16,1,2,922,32,-20,-12.150956240379806,False
2021-11-08 05:50:57.484556,938,1,922,32,2,3,618,16,10,17.711474925695583,False
2021-11-08 05:51:44.634848,939,2,618,16,3,2,482,18,20,21.038208316734675,False
2021-11-08 05:52:32.572187,940,3,482,18,2,2,469,14,20,10.543328781895044,False
2021-11-08 05:53:19.721478,941,2,469,14,2,3,537,16,-20,-9.655520387534093,False
